ID,YEAR,OTHIC,MSICBD,CICBD,OTHICBD,FCOUNTY
6390508,2018,,,,,12087
6390509,2018,,20,8,0,12011
6390510,2018,,26,0,0,12063
6390515,2018,,,,,12086
6390530,2018,,44,14,0,12009
6390537,2018,,,,,12009
6390545,2018,,0,0,0,12086
6390573,2018,Surgical Transplant Unit,207,11,54,12086
6390578,2018,Neuro ICU,20,8,8,12086
6390580,2018,,0,0,0,12009
6390585,2018,,,,,12009
6390610,2018,NICU,29,16,14,12086
6390615,2018,Neuro ICU,20,0,10,12086
6390625,2018,,0,34,0,12086
6390640,2018,,46,13,0,12086
6390666,2018,,0,0,0,12113
6390668,2018,,14,0,0,12127
6390669,2018,,37,9,0,12021
6390670,2018,NICU,30,14,2,12083
6390673,2018,,8,0,0,12091
6390674,2018,,14,0,0,12101
6390675,2018,,,,,12093
6390676,2018,,,,,12086
6390679,2018,,,,,12021
6390680,2018,,,,,12083
6390682,2018,,48,0,0,12101
6390683,2018,,,,,12097
6390687,2018,,0,6,0,12095
6390690,2018,BMT,190,128,32,12095
6390691,2018,,8,0,0,12019
6390695,2018,,59,24,0,12095
6390700,2018,,12,8,8,12019
6390711,2018,,6,6,0,12001
6390713,2018,,0,0,0,12021
6390714,2018,,0,0,0,12117
6390716,2018,,,,,12086
6390727,2018,,32,14,0,12127
6390745,2018,,10,0,0,12107
6390753,2018,,18,0,0,12099
6390765,2018,,24,0,0,12011
639076A,2018,,32,12,0,12099
6390775,2018,,0,0,0,12005
6390776,2018,,12,0,0,12005
6390792,2018,,12,10,0,12033
6390793,2018,,,,,12033
6390830,2018,,16,6,0,12033
6390840,2018,,,,,12033
6390842,2018,,6,0,0,12123
6390843,2018,,,,,12011
6390845,2018,,17,0,0,12057
6390846,2018,,,,,12111
6390848,2018,,22,0,0,12015
6390849,2018,,17,8,0,12011
6390851,2018,,12,10,0,12015
6390865,2018,,20,0,0,12015
6390870,2018,,24,0,0,12009
6390895,2018,,8,0,0,12097
6390900,2018,,0,22,0,12103
6390930,2018,,,,,12103
6390932,2018,,16,44,0,12103
6390935,2018,,17,0,0,12103
6390940,2018,,18,10,0,12103
6390944,2018,,,,,12103
6390955,2018,,,,,12117
6390956,2018,,,,,12115
6390965,2018,,,,,12061
6390975,2018,,16,0,0,12055
6390990,2018,,0,0,0,12115
6390993,2018,,8,0,0,12086
6390994,2018,,16,12,0,12086
6390995,2018,,0,0,0,12007
6390997,2018,,36,0,0,12053
6391000,2018,,44,8,0,12085
6391015,2018,,0,0,0,12011
6391030,2018,VNICU,10,20,10,12073
6391033,2018,,,,,12073
6391055,2018,,,,,12073
6391060,2018,,18,36,71,12057
6391069,2018,,30,0,0,12057
6391090,2018,,,,,12057
6391095,2018,,0,0,0,12057
6391103,2018,,46,8,0,12057
6391105,2018,,13,6,0,12103
6391106,2018,Progressive Care Unit,27,12,12,12057
6391108,2018,,12,0,0,12009
6391118,2018,,,,,12091
6391119,2018,,24,8,0,12115
6391120,2018,,9,5,0,12061
6391122,2018,,0,0,0,12049
6391125,2018,,,,,12061
6391128,2018,,15,0,0,12099
6391130,2018,,22,0,0,12099
6391135,2018,,,,,12099
6391140,2018,,26,2,0,12099
6391146,2018,,,,,12075
6391150,2018,,0,14,0,12095
6391155,2018,,24,0,0,12099
6391450,2018,,,,,12115
6393411,2018,,17,0,0,12099
6394000,2018,,,,,12086
6394001,2018,,,,,12086
6394020,2018,,20,0,0,12057
6398093,2018,,34,0,0,12101
6399040,2018,,,,,12011
6399075,2018,,,,,12031
6399090,2018,,0,0,0,12113
6399145,2018,,7,0,0,12086
6399235,2018,,8,0,0,12057
6399240,2018,,0,0,0,12057
6399246,2018,,8,0,0,12009
6399247,2018,,0,0,0,12119
6399248,2018,,,,,12069
6399249,2018,,0,0,0,12071
6399250,2018,,0,0,0,12083
6399251,2018,,,,,12085
6399253,2018,,,,,12127
6399254,2018,,,,,12071
6399255,2018,,0,0,0,12101
6399257,2018,,,,,12095
6410001,2018,,,,,39095
6410002,2018,,,,,39099
6410008,2018,BMT,32,0,36,39049
6410010,2018,Neuro ICU,28,21,10,39153
6410012,2018,,64,26,0,39153
6410014,2018,,24,0,0,39093
6410015,2018,,,,,39043
6410016,2018,CVICU,0,0,10,39139
6410017,2018,,16,18,0,39063
6410018,2018,,25,0,0,39035
6410019,2018,CVU,6,8,8,39081
6410020,2018,,22,2,0,39119
6410021,2018,,,,,39009
6410022,2018,,6,0,0,39109
6410024,2018,,,,,39153
6410027,2018,,,,,39035
6410032,2018,,6,0,0,39095
6410036,2018,,,,,39003
6410037,2018,,,,,39099
6410038,2018,,,,,39093
6410039,2018,,,,,39113
6410040,2018,,,,,39153
6410042,2018,,0,0,0,39079
6410043,2018,,0,0,0,39049
6410045,2018,,,,,39061
6410046,2018,,,,,39061
6410047,2018,,,,,39039
6410048,2018,,,,,39151
6410049,2018,,,,,39171
6410052,2018,,,,,39035
6410054,2018,,,,,39113
6410055,2018,,0,0,0,39153
6410057,2018,,,,,39003
6410059,2018,,,,,39049
6410062,2018,,,,,39099
6410064,2018,,,,,39089
6410066,2018,,,,,39153
6410068,2018,,0,0,0,39081
6410069,2018,,0,0,0,39049
6410074,2018,,18,0,0,39099
6410075,2018,,,,,39165
6410076,2018,,,,,39157
6410079,2018,,,,,39151
6410080,2018,,12,0,0,39151
6410081,2018,,10,0,0,39049
6410110,2018,,8,0,0,39005
6410120,2018,,9,0,0,39007
6410139,2018,,,,,39035
6410140,2018,,8,0,0,39009
6410155,2018,,61,0,0,39025
6410160,2018,,5,0,0,39013
6410165,2018,,7,0,0,39091
6410190,2018,,10,0,0,39143
6410196,2018,,,,,39095
6410197,2018,,,,,39049
6410199,2018,,14,6,0,39035
6410200,2018,,,,,39035
6410205,2018,,12,16,0,39035
6410207,2018,,,,,39087
6410208,2018,,,,,39095
6410210,2018,,3,0,0,39003
6410217,2018,,5,5,0,39173
6410225,2018,,,,,39171
6410240,2018,,,,,39033
6410243,2018,,,,,39067
6410265,2018,,11,0,0,39059
6410280,2018,,38,26,0,39151
6410290,2018,,24,28,0,39151
6410291,2018,,1,0,0,39061
6410293,2018,,0,0,0,39113
6410294,2018,,,,,39023
6410295,2018,,0,0,0,39095
6410296,2018,,,,,39099
6410297,2018,,0,0,0,39049
6410299,2018,,,,,39081
6410335,2018,,12,0,0,39055
6410336,2018,,,,,39055
6410340,2018,,12,0,0,39141
6410370,2018,,,,,39141
6410382,2018,,28,10,0,39061
6410391,2018,,0,25,0,39061
6410430,2018,,32,16,0,39061
6410435,2018,NSICU,58,24,20,39061
6410465,2018,,,,,39061
6410490,2018,Neuro,19,20,8,39061
6410499,2018,,12,0,0,39113
6410501,2018,,0,0,0,39061
6410505,2018,,,,,39049
6410506,2018,,,,,39023
6410515,2018,,17,0,0,39035
6410518,2018,,,,,39061
6410521,2018,,,,,39113
6410522,2018,,0,0,0,39153
6410523,2018,,,,,39113
6410524,2018,,,,,39049
6410525,2018,,,,,39161
6410526,2018,,0,0,0,39017
6410530,2018,,0,0,0,39049
6410531,2018,,18,0,0,39017
6410545,2018,,,,,39099
6410550,2018,,0,0,0,39061
6410558,2018,,,,,39145
6410559,2018,,0,0,0,39093
6410563,2018,,,,,39093
6410564,2018,,,,,39035
6410566,2018,,12,0,0,39093
6410568,2018,,,,,39095
6410571,2018,,,,,39049
6410576,2018,,,,,39059
6410577,2018,,,,,39093
6410580,2018,,41,0,0,39061
6410622,2018,,,,,39061
6410625,2018,,,,,39061
6410630,2018,,8,0,0,39129
6410650,2018,,0,0,0,39035
6410655,2018,,52,16,0,39035
6410670,2018,Neuro ICU,94,129,24,39035
6410695,2018,,12,0,0,39035
6410710,2018,,38,14,0,39035
6410730,2018,,,,,39035
6410780,2018,,10,0,0,39035
6410805,2018,,18,14,0,39035
6410855,2018,,,,,39017
6410920,2018,,59,50,0,39035
6410945,2018,,36,12,0,39035
6410947,2018,,5,0,0,39107
6410950,2018,,0,20,0,39049
6410952,2018,,10,2,0,39049
6410960,2018,,0,0,0,39049
6411010,2018,,25,20,0,39049
6411035,2018,Neuro & Overflow,34,14,32,39049
6411060,2018,,23,0,0,39049
6411100,2018,,91,150,0,39049
6411110,2018,Neuro Critical Care,78,10,32,39049
6411120,2018,,5,0,0,39007
6411130,2018,,7,0,0,39031
6411160,2018,,0,0,0,39113
6411173,2018,,12,0,0,39113
6411182,2018,,35,0,0,39113
6411190,2018,,25,14,16,39113
6411218,2018,,,,,39057
6411220,2018,,,,,39113
6411230,2018,,7,0,0,39039
6411245,2018,,6,0,0,39041
6411250,2018,,3,0,0,39157
6411260,2018,,10,0,0,39157
6411280,2018,,,,,39029
6411290,2018,,26,21,0,39093
6411325,2018,,4,0,0,39147
6411340,2018,,9,0,0,39143
6411350,2018,,,,,39033
6411370,2018,,14,0,0,39053
6411375,2018,,28,0,0,39035
6411376,2018,,5,0,0,39007
6411385,2018,,0,0,0,39071
6411390,2018,,,,,39147
6411400,2018,,6,0,0,39037
6411405,2018,,16,0,0,39017
6411435,2018,,,,,39039
6411440,2018,,0,0,0,39071
6411466,2018,,24,22,0,39113
6411470,2018,,0,0,0,39065
6411510,2018,,20,0,0,39045
6411540,2018,,16,16,0,39003
6411560,2018,,18,8,0,39003
6411570,2018,,0,0,0,39103
6411579,2018,,4,0,0,39073
6411585,2018,,13,0,0,39097
6411630,2018,,,,,39167
6411640,2018,,15,0,0,39101
6411660,2018,,,,,39013
6411665,2018,,0,0,7,39159
6411680,2018,,,,,39151
6411700,2018,,12,0,0,39103
6411710,2018,,16,12,0,39165
6411720,2018,,4,0,0,39075
6411725,2018,,,,,39117
6411730,2018,,12,0,0,39083
6411780,2018,,3,0,0,39069
6411800,2018,,38,0,0,39089
6411830,2018,,10,0,0,39077
6411840,2018,,,,,39093
6411855,2018,,0,0,0,39169
6411858,2018,,4,0,0,39017
6411870,2018,,49,0,0,39085
6411880,2018,,,,,39125
6411900,2018,,4,0,0,39123
6411905,2018,,16,12,0,39145
6411930,2018,,16,0,0,39133
6411935,2018,,0,0,0,39007
6411955,2018,,2,0,0,39011
6411959,2018,,,,,39029
6412010,2018,,0,0,0,39139
6412020,2018,,7,0,0,39149
6412050,2018,,,,,39023
6412080,2018,,,,,39147
6412110,2018,,0,0,0,39095
6412130,2018,,18,8,0,39095
6412150,2018,,6,8,0,39095
6412155,2018,,20,0,0,39095
6412160,2018,,,,,39095
6412170,2018,,58,20,0,39095
6412180,2018,Neuro,26,37,15,39095
6412225,2018,,0,5,0,39175
6412235,2018,,,,,39021
6412240,2018,,5,0,0,39161
6412270,2018,,12,0,0,39155
6412280,2018,,,,,39155
6412290,2018,,,,,39155
6412305,2018,,6,0,0,39047
6412310,2018,,3,0,0,39051
6412313,2018,,0,0,0,39131
6412315,2018,,,,,39001
6412320,2018,,,,,39085
6412342,2018,,2,0,0,39077
6412345,2018,,,,,39027
6412370,2018,,,,,39169
6412395,2018,,8,0,0,39057
6412440,2018,Neuro ICU,33,9,8,39099
6419020,2018,,15,9,0,39035
6419060,2018,,,,,39061
6419115,2018,,12,0,0,39153
6419165,2018,,0,0,0,39167
6420002,2018,,0,0,0,18067
6420006,2018,,0,0,0,18097
6420007,2018,,,,,18089
6420008,2018,,17,0,0,18095
6420009,2018,,,,,18097
6420011,2018,,0,0,0,18003
6420012,2018,,,,,18043
6420014,2018,,,,,18099
6420020,2018,Transplant,102,34,8,18097
6420022,2018,,,,,18003
6420023,2018,,24,0,0,18097
6420024,2018,,,,,18091
6420027,2018,Step-down,32,8,28,18163
6420029,2018,,,,,18097
6420030,2018,,,,,18089
6420031,2018,,5,0,0,18179
6420032,2018,,0,0,0,18173
6420033,2018,,10,0,0,18003
6420036,2018,,0,0,0,18057
6420042,2018,,,,,18089
6420043,2018,,,,,18105
6420045,2018,,0,0,0,18003
6420046,2018,,0,0,0,18019
6420047,2018,,16,0,0,18063
6420050,2018,,10,0,0,18095
6420051,2018,,,,,18097
6420053,2018,,0,0,0,18163
6420054,2018,,,,,18089
6420055,2018,,0,0,0,18151
6420058,2018,,0,0,0,18097
6420059,2018,,8,0,0,18057
6420063,2018,,,,,18035
6420068,2018,,4,0,0,18055
6420069,2018,,,,,18085
6420072,2018,,,,,18089
6420074,2018,,,,,18141
6420075,2018,,0,0,0,18097
6420076,2018,,14,0,0,18157
6420085,2018,,8,0,0,18033
6420100,2018,,5,0,0,18137
6420110,2018,,0,0,0,18093
6420130,2018,,16,14,0,18105
6420155,2018,,0,0,0,18173
6420157,2018,,0,0,0,18021
6420165,2018,,0,0,0,18099
6420175,2018,,10,0,0,18057
6420189,2018,,,,,18089
6420190,2018,,4,0,0,18165
6420196,2018,,0,0,0,18003
6420197,2018,,4,0,0,18183
6420198,2018,,0,0,0,18043
6420200,2018,,17,0,0,18005
6420210,2018,,,,,18041
6420215,2018,,,,,18061
6420220,2018,,5,0,0,18107
6420225,2018,,,,,18089
6420235,2018,,12,0,0,18063
6420240,2018,,4,0,0,18001
6420250,2018,,,,,18089
6420260,2018,,0,16,0,18089
6420270,2018,,13,10,0,18039
6420280,2018,,0,0,0,18095
6420285,2018,,0,0,0,18003
6420286,2018,,,,,18141
6420287,2018,,,,,18089
6420288,2018,,,,,18029
6420289,2018,,,,,18053
6420290,2018,,,,,18173
6420291,2018,,,,,18167
6420320,2018,Trauma & GW Neuro,13,16,50,18163
6420360,2018,,0,0,0,18163
6420365,2018,,0,0,0,18163
6420420,2018,Cardiovascular ICU,31,24,22,18003
6420441,2018,,12,27,0,18157
6420450,2018,,,,,18003
6420460,2018,,0,0,0,18023
6420465,2018,Progressive Care Unit,6,0,8,18081
6420477,2018,,,,,18057
6420478,2018,,,,,18017
6420479,2018,,,,,18035
6420482,2018,,0,0,0,18057
6420483,2018,,,,,18157
6420486,2018,,,,,18097
6420495,2018,,33,0,0,18089
6420505,2018,,12,16,0,18039
6420510,2018,,,,,18039
6420514,2018,,,,,18097
6420520,2018,,,,,18133
6420525,2018,,24,0,0,18059
6420530,2018,,0,0,0,18031
6420545,2018,,,,,18081
6420565,2018,,20,0,0,18089
6420570,2018,,0,0,0,18009
6420590,2018,,6,0,0,18069
6420605,2018,,12,0,0,18097
6420609,2018,,0,0,0,18097
6420620,2018,,52,0,0,18097
6420650,2018,,,,,18097
6420715,2018,,80,24,0,18097
6420728,2018,,12,0,0,18097
6420735,2018,,40,0,0,18097
6420740,2018,,26,0,0,18037
6420750,2018,,14,8,0,18019
6420760,2018,,4,0,0,18113
6420770,2018,,0,0,0,18149
6420775,2018,,,,,18067
6420780,2018,,13,0,0,18067
6420815,2018,,,,,18157
6420830,2018,,4,0,0,18087
6420850,2018,,9,3,0,18091
6420855,2018,,8,0,0,18029
6420860,2018,,8,0,0,18011
6420870,2018,,5,0,0,18055
6420875,2018,,,,,18017
6420880,2018,,6,0,0,18017
6420910,2018,,8,0,0,18077
6420920,2018,,19,0,0,18053
6421025,2018,,0,0,0,18181
6421030,2018,,,,,18109
6421040,2018,,18,18,0,18035
6421045,2018,,16,16,0,18043
6421050,2018,,39,11,0,18089
6421080,2018,,,,,18065
6421098,2018,,15,0,0,18057
6421100,2018,,,,,18077
6421105,2018,,0,0,0,18079
6421108,2018,,0,0,0,18117
6421120,2018,,4,0,0,18103
6421150,2018,,7,0,0,18099
6421160,2018,,0,0,0,18075
6421170,2018,,4,0,0,18051
6421180,2018,,4,0,0,18073
6421190,2018,,30,0,0,18177
6421200,2018,,0,0,0,18177
6421220,2018,,4,0,0,18049
6421255,2018,,0,0,0,18139
6421257,2018,,0,0,0,18175
6421259,2018,,,,,18143
6421260,2018,,7,0,0,18071
6421270,2018,,8,0,0,18145
6421290,2018,,23,0,0,18141
6421300,2018,Progressive Care Unit,15,16,28,18141
6421310,2018,,4,0,0,18153
6421325,2018,,4,0,0,18123
6421330,2018,,0,0,0,18167
6421360,2018,,,,,18167
6421366,2018,,24,0,0,18167
6421370,2018,,6,0,0,18159
6421390,2018,,,,,18127
6421410,2018,,14,0,0,18083
6421430,2018,,2,0,0,18169
6421440,2018,,14,0,0,18085
6421460,2018,,5,0,0,18027
6421480,2018,,0,0,0,18171
6421485,2018,Progressive Care,0,0,2,18131
6421490,2018,,0,0,0,18135
6424005,2018,,6,0,0,18093
6429040,2018,,,,,18163
6429152,2018,,,,,18157
6429153,2018,,60,22,0,18003
6429154,2018,,,,,18033
6429155,2018,,,,,18127
6429156,2018,,,,,18173
6429157,2018,,0,0,0,18099
6430001,2018,,15,0,0,17019
6430005,2018,,0,0,0,17131
6430007,2018,,,,,17031
6430010,2018,,12,0,0,17119
6430012,2018,,0,0,0,17031
6430015,2018,,0,0,0,17043
6430016,2018,,20,0,0,17161
6430017,2018,,16,9,0,17001
6430019,2018,Neuro ICU,16,14,10,17043
6430020,2018,,0,0,0,17119
6430021,2018,,63,0,0,17031
6430023,2018,,,,,17031
6430024,2018,,14,16,0,17031
6430025,2018,,,,,17201
6430028,2018,,31,0,0,17031
6430030,2018,,19,0,0,17119
6430031,2018,,,,,17031
6430034,2018,,12,0,0,17197
6430035,2018,,0,0,0,17167
6430065,2018,,0,0,0,17181
6430070,2018,,0,0,0,17181
6430100,2018,,22,0,0,17043
6430115,2018,,16,0,0,17089
6430139,2018,,,,,17143
6430160,2018,,18,14,0,17097
6430195,2018,,20,0,0,17163
6430200,2018,,,,,17163
6430228,2018,,0,0,0,17055
6430240,2018,,17,0,0,17031
6430245,2018,,12,0,0,17113
6430260,2018,,14,0,0,17113
6430270,2018,,,,,17031
6430280,2018,,,,,17027
6430320,2018,,5,0,0,17057
6430327,2018,,13,8,0,17077
6430337,2018,,0,0,0,17117
6430350,2018,,0,0,0,17061
6430355,2018,,0,0,0,17067
6430360,2018,,12,0,0,17121
6430373,2018,,0,0,0,17019
6430375,2018,,9,0,0,17029
6430387,2018,,,,,17157
6430400,2018,,,,,17031
6430405,2018,,35,11,0,17031
6430420,2018,,,,,17031
6430430,2018,,,,,17031
6430447,2018,,0,0,0,17031
6430474,2018,,6,0,0,17163
6430545,2018,"NSICU, CCU",55,23,37,17031
6430550,2018,,,,,17031
6430553,2018,,53,0,0,17031
6430560,2018,Peds Neurosurgery ICU,0,44,32,17031
6430600,2018,Neuro & Surgical,36,12,22,17031
6430640,2018,,0,0,0,17031
6430700,2018,,10,10,0,17031
6430710,2018,,15,0,0,17031
6430780,2018,,,,,17031
6430800,2018,,0,0,0,17031
6430830,2018,,12,0,0,17031
6430835,2018,,16,0,0,17031
6430841,2018,Neuro ICU,40,31,13,17031
6430870,2018,,23,7,0,17031
6430930,2018,,25,5,0,17031
6430964,2018,,,,,17031
6430965,2018,,,,,17031
6430985,2018,Neuro ICU,55,28,28,17031
6431000,2018,,0,0,0,17031
6431012,2018,,0,0,0,17031
6431015,2018,,0,0,0,17031
6431020,2018,,41,0,0,17031
6431023,2018,,,,,17031
6431030,2018,,,,,17031
6431045,2018,,,,,17031
6431060,2018,,,,,17031
6431070,2018,,21,0,0,17031
6431090,2018,,32,0,0,17031
6431140,2018,,,,,17031
6431150,2018,,24,0,0,17031
6431160,2018,,,,,17031
6431180,2018,,18,0,0,17031
6431210,2018,Neuro ICU,36,28,12,17031
6431285,2018,,14,0,0,17183
6431310,2018,,,,,17039
6431350,2018,,,,,17183
6431370,2018,,32,0,0,17115
6431390,2018,,14,0,0,17115
6431420,2018,,12,0,0,17037
6431443,2018,,0,0,0,17031
6431460,2018,,6,0,0,17103
6431475,2018,,36,8,0,17043
6431480,2018,,10,0,0,17097
6431490,2018,,0,0,0,17145
6431511,2018,,6,0,0,17161
6431515,2018,,8,0,0,17163
6431560,2018,,10,0,0,17049
6431570,2018,,,,,17165
6431580,2018,,0,0,0,17089
6431600,2018,,12,3,0,17089
6431610,2018,,30,0,0,17089
6431613,2018,,36,0,0,17031
6431620,2018,,39,0,0,17043
6431623,2018,,0,0,0,17203
6431670,2018,,35,0,0,17031
6431690,2018,PCU,17,0,9,17031
6431705,2018,,4,0,0,17191
6431710,2018,,0,0,0,17025
6431713,2018,,,,,17031
6431720,2018,,0,0,8,17177
6431735,2018,,,,,17085
6431740,2018,,,,,17095
6431750,2018,,6,0,0,17095
6431760,2018,,4,0,0,17073
6431765,2018,,20,0,0,17089
6431782,2018,,3,0,0,17053
6431790,2018,,10,0,0,17043
6431810,2018,,54,12,0,17119
6431825,2018,,0,0,0,17005
6431830,2018,,0,0,0,17165
6431855,2018,,1,0,0,17111
6431860,2018,,14,0,0,17031
6431862,2018,,,,,17125
6431865,2018,,20,0,0,17031
6431870,2018,,8,0,0,17199
6431880,2018,,4,0,0,17119
6431900,2018,,0,0,0,17135
6431910,2018,,,,,17031
6431911,2018,,4,0,0,17179
6431920,2018,,44,0,0,17043
6431925,2018,,0,0,0,17043
6431926,2018,,35,0,0,17031
6431927,2018,,0,0,0,17183
6431970,2018,,9,0,0,17137
6431975,2018,,4,0,0,17083
6431990,2018,Neuro,18,24,6,17197
6432000,2018,,28,0,0,17197
6432025,2018,,16,15,0,17091
6432030,2018,,26,0,0,17091
6432040,2018,,3,0,0,17073
6432045,2018,,4,0,0,17099
6432055,2018,,27,0,0,17031
6432060,2018,,12,0,0,17097
6432075,2018,,0,0,0,17101
6432080,2018,,17,0,0,17097
6432090,2018,,0,0,0,17107
6432120,2018,,4,0,0,17135
6432127,2018,,30,0,0,17111
6432137,2018,,7,0,0,17109
6432165,2018,,,,,17199
6432170,2018,,,,,17199
6432180,2018,,12,0,0,17119
6432192,2018,,,,,17065
6432200,2018,,,,,17031
6432210,2018,,0,0,0,17157
6432225,2018,,4,0,0,17099
6432230,2018,,,,,17127
6432270,2018,,0,0,0,17187
6432280,2018,,,,,17147
6432300,2018,,12,0,0,17063
6432310,2018,,0,0,0,17195
6432315,2018,,,,,17185
6432320,2018,,16,0,0,17081
6432335,2018,,,,,17081
6432340,2018,,0,0,0,17077
6432350,2018,,24,22,0,17043
6432355,2018,,0,0,0,17189
6432395,2018,,,,,17031
6432413,2018,,109,20,0,17031
6432420,2018,,14,0,0,17031
6432430,2018,,,,,17031
6432435,2018,,16,0,0,17031
6432445,2018,,8,0,0,17159
6432480,2018,,5,0,0,17099
6432485,2018,,36,0,0,17031
6432490,2018,,0,0,0,17021
6432500,2018,,0,0,0,17045
6432530,2018,,8,0,0,17179
6432570,2018,,12,12,0,17143
6432615,2018,,8,0,0,17143
6432620,2018,Neuro ICU,31,18,18,17143
6432635,2018,,0,0,0,17145
6432640,2018,,4,0,0,17149
6432670,2018,,5,0,0,17105
6432680,2018,,3,0,0,17011
6432730,2018,,,,,17157
6432739,2018,,0,0,0,17033
6432750,2018,,4,0,0,17141
6432780,2018,,23,0,0,17201
6432800,2018,,14,20,0,17201
6432810,2018,,12,12,0,17201
6432850,2018,,0,0,0,17069
6432870,2018,,0,0,0,17169
6432900,2018,,,,,17121
6432910,2018,,4,0,0,17037
6432930,2018,,0,0,0,17173
6432940,2018,,0,0,0,17157
6432950,2018,,30,8,0,17167
6432960,2018,,0,0,0,17167
6432980,2018,,32,14,0,17167
6433000,2018,,6,0,0,17011
6433002,2018,,,,,17117
6433005,2018,,8,0,0,17195
6433040,2018,,,,,17037
6433050,2018,,0,0,3,17021
6433070,2018,,26,12,0,17019
6433118,2018,,,,,17051
6433130,2018,,6,0,0,17075
6433160,2018,,,,,17097
6433170,2018,,,,,17097
6433195,2018,,0,0,0,17043
6433270,2018,,12,0,0,17097
6434006,2018,,,,,17031
6440001,2018,,,,,26075
6440002,2018,,0,0,0,26125
6440004,2018,,18,0,0,26163
6440009,2018,,,,,26065
6440010,2018,,9,0,0,26091
6440013,2018,,20,30,0,26055
6440015,2018,,1,0,0,26071
6440017,2018,Neuro,7,8,8,26077
6440018,2018,,46,0,0,26049
6440019,2018,,,,,26017
6440021,2018,,104,22,0,26081
6440023,2018,,40,14,0,26145
6440026,2018,,8,0,0,26117
6440027,2018,,24,18,0,26163
6440030,2018,,0,0,0,26005
6440031,2018,,,,,26049
6440032,2018,,,,,26145
6440036,2018,,,,,26163
6440037,2018,,,,,26125
6440038,2018,,,,,26121
6440039,2018,,,,,26099
6440040,2018,,18,0,0,26057
6440041,2018,,,,,26161
6440043,2018,,11,0,0,26163
6440044,2018,,,,,26163
6440046,2018,,,,,26025
6440047,2018,,0,0,0,26065
6440049,2018,,24,0,0,26125
6440053,2018,,,,,26099
6440054,2018,,0,0,0,26163
6440055,2018,,,,,26163
6440080,2018,,9,0,0,26007
6440087,2018,,40,6,0,26161
6440110,2018,Neuro,40,58,15,26161
6440115,2018,,16,0,0,26161
6440120,2018,,2,0,0,26063
6440155,2018,,20,0,0,26025
6440185,2018,,0,0,0,26025
6440190,2018,,13,9,10,26017
6440215,2018,,,,,26021
6440240,2018,,4,0,0,26107
6440248,2018,Detox,0,0,24,26093
6440260,2018,,6,0,0,26165
6440280,2018,,0,0,0,26157
6440290,2018,,,,,26157
6440292,2018,,4,0,0,26117
6440295,2018,,0,0,0,26157
6440310,2018,,0,0,0,26029
6440320,2018,,0,0,0,26045
6440331,2018,,6,0,0,26161
6440332,2018,,0,0,0,26035
6440360,2018,,4,0,0,26023
6440405,2018,,17,34,0,26163
6440420,2018,Step-down,11,0,9,26163
6440425,2018,,0,0,0,26151
6440476,2018,,,,,26161
6440480,2018,,0,12,0,26163
6440489,2018,,37,4,0,26099
6440517,2018,,,,,26125
6440555,2018,Neuro Trauma,12,12,10,26163
6440630,2018,,26,0,0,26163
6440650,2018,Neurology,108,32,16,26163
6440780,2018,Neuroscience / Trauma,24,15,18,26125
6440785,2018,,,,,26125
6440803,2018,,0,0,0,26163
6440805,2018,,42,10,0,26163
6440855,2018,,,,,26125
6440930,2018,,5,0,0,26027
6440970,2018,,0,0,0,26045
6440991,2018,,,,,26163
6441000,2018,,8,0,0,26041
6441011,2018,,20,0,0,26125
6441012,2018,,0,0,0,26125
6441030,2018,Neuro Trauma,15,13,18,26049
6441038,2018,,30,18,0,26049
6441070,2018,,0,0,0,26019
6441080,2018,,9,0,0,26123
6441087,2018,,7,6,0,26163
6441095,2018,,10,0,0,26137
6441100,2018,,0,0,0,26051
6441120,2018,,7,0,0,26139
6441175,2018,,0,0,0,26081
6441190,2018,,0,0,0,26081
6441207,2018,,0,0,0,26081
6441210,2018,,32,0,0,26081
6441231,2018,,16,0,0,26081
6441240,2018,,6,0,0,26039
6441260,2018,,17,0,0,26163
6441290,2018,,3,0,0,26061
6441295,2018,,,,,26063
6441320,2018,,4,0,0,26015
6441350,2018,,4,0,0,26059
6441360,2018,,,,,26139
6441380,2018,,4,0,0,26093
6441410,2018,,4,0,0,26067
6441440,2018,,4,0,0,26043
6441445,2018,,,,,26043
6441450,2018,,3,0,0,26053
6441470,2018,,2,0,0,26103
6441500,2018,Trauma ICU,14,4,4,26075
6441531,2018,,0,0,0,26075
6441550,2018,Neuro Critical Care,18,5,12,26077
6441570,2018,,,,,26077
6441575,2018,,0,0,0,26079
6441585,2018,,0,0,0,26013
6441595,2018,NICU,18,16,14,26065
6441640,2018,,10,0,0,26087
6441660,2018,,5,0,0,26061
6441669,2018,,16,0,0,26163
6441670,2018,,6,0,0,26105
6441685,2018,,2,0,0,26153
6441690,2018,,,,,26151
6441705,2018,,0,0,0,26101
6441720,2018,,16,10,0,26103
6441750,2018,,,,,26025
6441785,2018,Neuro Trauma,10,10,8,26111
6441795,2018,,10,0,0,26115
6441830,2018,,48,0,0,26099
6441847,2018,,33,0,0,26099
6441850,2018,,8,0,0,26073
6441870,2018,,,,,26003
6441880,2018,,33,0,0,26121
6441915,2018,,0,0,0,26099
6441925,2018,,0,0,0,26095
6441943,2018,,,,,26163
6441990,2018,,,,,26011
6442000,2018,,0,0,0,26131
6442020,2018,Medical Intensive Care,7,0,8,26155
6442030,2018,,0,0,0,26159
